Date,Prediction_Signal,Actual_Returns,annStrategyReturns,cumActual_Returns,cumANNStrategyReturns
2019-08-30 00:00:00+01:00,1,-0.0063423049293739,-0.0063423049293739,0.9936576950706261,0.9936576950706261
2019-09-02 00:00:00+01:00,1,-0.0021168948030498,-0.0021168948030498,0.9915542262599206,0.9915542262599206
2019-09-03 00:00:00+01:00,1,0.0005487410040276,0.0005487410040276,0.9920983327215864,0.9920983327215864
2019-09-04 00:00:00+01:00,-1,0.0055064510953648,-0.0055064510953648,0.9975612736725108,0.9866353917706621
2019-09-05 00:00:00+01:00,-1,0.0001214241978115,-0.0001214241978115,0.9976824017499344,0.986515590359684
2019-09-06 00:00:00+01:00,-1,-0.0014217004063976,0.0014217004063976,0.9962639962739108,0.9879181199754159
2019-09-09 00:00:00+01:00,-1,0.0025190469937259,-0.0025190469937259,0.998773632098682,0.9854295078052445
2019-09-10 00:00:00+01:00,1,0.0001767361303677,0.0001767361303677,0.9989501514855325,0.9856036688032042
2019-09-11 00:00:00+01:00,1,-0.0033371119558233,-0.0033371119558233,0.9956165429917386,0.9823145990163377
2019-09-12 00:00:00+01:00,1,0.0040694863963315,0.0040694863963315,0.9996681909694062,0.9863121149139525
2019-09-13 00:00:00+01:00,1,0.0022721208923117,0.0022721208923117,1.0019395579514874,0.9885531352765887
2019-09-16 00:00:00+01:00,1,-0.0069887039776144,-0.0069887039776144,0.9949372989775026,0.9816444300479981
2019-09-17 00:00:00+01:00,-1,0.0062460093225473,-0.0062460093225473,1.0011516866222663,0.9755130697864917
2019-09-18 00:00:00+01:00,1,-0.0039051159828811,-0.0039051159828811,0.9972420731695493,0.971703578106159
2019-09-19 00:00:00+01:00,-1,0.0015468169869337,-0.0015468169869337,0.998784624148413,0.9702005305052802
2019-09-20 00:00:00+01:00,1,-0.0026665498509088,-0.0026665498509088,0.9961213151578,0.9676134424253098
2019-09-23 00:00:00+01:00,-1,-0.0022977371416404,0.0022977371416404,0.9938324902143822,0.9698367637707209
2019-09-24 00:00:00+01:00,-1,0.0021041610122873,-0.0021041610122873,0.9959236737930358,0.9677960710641117
2019-09-25 00:00:00+01:00,1,-0.005804942170237,-0.005804942170237,0.9901423944606973,0.962178070839002
2019-09-26 00:00:00+01:00,-1,-0.0027526237867139,0.0027526237867139,0.9874169049534709,0.9648265850838479
2019-09-27 00:00:00+01:00,1,0.0018274149347297,0.0018274149347297,0.9892213253523875,0.9665897235948544
2019-09-30 00:00:00+01:00,1,-0.003934782765,-0.003934782765,0.9853289543306204,0.9627864030096273
2019-10-01 00:00:00+01:00,1,0.0032367981127154,0.0032367981127154,0.9885182652304016,0.965902748221837
2019-10-02 00:00:00+01:00,1,0.0026312318146188,0.0026312318146188,0.9911192859392077,0.9684442622627861
2019-10-03 00:00:00+01:00,-1,0.0010646919993484,-0.0010646919993484,0.9921745227133472,0.96741316740494
2019-10-04 00:00:00+01:00,1,0.0010217427997381,0.0010217427997381,0.9931882698880131,0.9684016148431078
2019-10-07 00:00:00+01:00,1,-0.0013166996248463,-0.0013166996248463,0.9918805392656499,0.9671265208001434
2019-10-08 00:00:00+01:00,1,-0.0010959258329721,-0.0010959258329721,0.9907935117594463,0.966066621862246
2019-10-09 00:00:00+01:00,1,0.0025271908221042,0.0025271908221042,0.9932974360289653,0.9685080565625576
2019-10-10 00:00:00+01:00,1,0.0021140823313881,0.0021140823313881,0.9953973485882872,0.9705555623327435
