Date,Prediction_Signal,Actual_Returns,annStrategyReturns,cumActual_Returns,cumANNStrategyReturns
2021-07-27 00:00:00+00:00,-1,-0.0007779923760146,0.0007779923760146,0.9992220076239854,1.0007779923760145
2021-07-28 00:00:00+00:00,1,0.036755805733178,0.036755805733178,1.0359492176205287,1.0375623938458272
2021-07-29 00:00:00+00:00,-1,0.0361218813955417,-0.0361218813955417,1.0733696523912217,1.0000836881148538
2021-07-30 00:00:00+00:00,1,0.0280703761447425,0.0280703761447425,1.1034995422761948,1.0281564134164591
2021-07-31 00:00:00+00:00,1,0.0101103971038232,0.0101103971038232,1.1146563608524944,1.0385514830409421
2021-08-01 00:00:00+00:00,1,0.0188540433146873,0.0188540433146873,1.135672140160999,1.0581323776867289
2021-08-02 00:00:00+00:00,1,-0.0413016776058937,-0.0413016776058937,1.0887669755620741,1.0144297353591538
2021-08-03 00:00:00+00:00,1,0.0888246242008488,0.0888246242008488,1.1854762930086702,1.104536075380597
2021-08-04 00:00:00+00:00,1,0.0376966289466806,0.0376966289466806,1.2301647529513045,1.1461733619724424
2021-08-05 00:00:00+00:00,1,0.0224992550130005,0.0224992550130005,1.2578425434359606,1.1719614087325685
2021-08-06 00:00:00+00:00,1,0.0921143182203774,0.0921143182203774,1.3737078517531496,1.2799158348785622
2021-08-07 00:00:00+00:00,1,-0.0454530410878398,-0.0454530410878398,1.3112686523247257,1.2217397678468502
2021-08-08 00:00:00+00:00,1,0.0511404136452529,0.0511404136452529,1.3783274736046656,1.2842200449413934
2021-08-09 00:00:00+00:00,1,-0.0082595412799422,-0.0082595412799422,1.3669431209391494,1.2736129764676707
2021-08-10 00:00:00+00:00,-1,0.0071789217699496,-0.0071789217699496,1.3767562986683424,1.2644698085444166
2021-08-11 00:00:00+00:00,-1,-0.0381862991240937,0.0381862991240937,1.324183070826413,1.3127552308868793
2021-08-12 00:00:00+00:00,-1,0.0916067729171554,-0.0916067729171554,1.44548720869635,1.192497960555217
2021-08-13 00:00:00+00:00,1,-0.0170875056098427,-0.0170875056098427,1.4207874379087952,1.1721211449645037
2021-08-14 00:00:00+00:00,-1,0.0137992872809313,-0.0137992872809313,1.4403932919296372,1.1559467085570845
2021-08-15 00:00:00+00:00,-1,-0.0465169720110694,0.0465169720110694,1.3733905574840142,1.2097178492453222
2021-08-16 00:00:00+00:00,-1,-0.0448798184369586,0.0448798184369586,1.3117530386210983,1.2640097666794003
2021-08-17 00:00:00+00:00,1,0.0017393580222999,0.0017393580222999,1.3140346467921002,1.2662083322073396
2021-08-18 00:00:00+00:00,1,0.0538435321796872,0.0538435321796872,1.3847869135818747,1.3343854612887338
2021-08-19 00:00:00+00:00,1,0.0327498928380862,0.0327498928380862,1.4301385366052652,1.3780864421506402
2021-08-20 00:00:00+00:00,1,-0.0185130867372879,-0.0185130867372879,1.403662257830754,1.352573808315625
2021-08-21 00:00:00+00:00,1,0.0049693356460249,0.0049693356460249,1.4106375267235722,1.3592952015551676
2021-08-22 00:00:00+00:00,1,0.0237936761396431,0.0237936761396431,1.44420177918486,1.3916378313591422
2021-08-23 00:00:00+00:00,1,-0.0442270698085082,-0.0442270698085082,1.3803289662792795,1.3300897678434604
2021-08-24 00:00:00+00:00,-1,0.0165357626500253,-0.0165357626500253,1.4031537584446285,1.3080957191391738
2021-08-25 00:00:00+00:00,1,-0.0386335245452562,-0.0386335245452562,1.3489449832769895,1.257559371066266
2021-08-26 00:00:00+00:00,1,0.0549217796487311,0.0549217796487311,1.4230314424067896,1.3266267697391645
2021-08-27 00:00:00+00:00,1,-0.0080099991184185,-0.0080099991184185,1.4116329618076293,1.3160004904830833
2021-08-28 00:00:00+00:00,-1,-0.0053632773264296,0.0053632773264296,1.4040619827503258,1.3230585660752614
2021-08-29 00:00:00+00:00,-1,-0.000814507524435,0.000814507524435,1.4029183637006024,1.324136207232598
2021-08-30 00:00:00+00:00,-1,0.0649299309148601,-0.0649299309148601,1.494009756134871,1.2381601347751205
2021-08-31 00:00:00+00:00,-1,0.1168103338253734,-0.1168103338253734,1.6685255344873502,1.0935302361027694
2021-09-01 00:00:00+00:00,-1,-0.011431577462321,0.011431577462321,1.6494516555919974,1.1060310117041685
2021-09-02 00:00:00+00:00,1,0.0394685177868603,0.0394685177868603,1.7145530675992964,1.1496844163624336
2021-09-03 00:00:00+00:00,-1,-0.0133954675486739,0.0133954675486739,1.6915858276217905,1.1650849766530325
2021-09-04 00:00:00+00:00,-1,0.0165401272061462,-0.0165401272061462,1.7195648723907693,1.1458143229332214
2021-09-05 00:00:00+00:00,-1,-0.0060104624807395,0.0060104624807395,1.7092294922420668,1.1527011969311054
2021-09-06 00:00:00+00:00,-1,-0.1277842736169259,0.1277842736169259,1.4908168431312872,1.2999982820783078
2021-09-07 00:00:00+00:00,1,0.0206984055233558,0.0206984055233558,1.5216743747114678,1.3269061737004306
2021-09-08 00:00:00+00:00,-1,-0.0200082331570889,0.0200082331570889,1.4912283590330733,1.3534552218014098
2021-09-09 00:00:00+00:00,1,-0.0629742666268234,-0.0629742666268234,1.3973193467498441,1.2682223717962213
2021-09-10 00:00:00+00:00,1,0.0183005167576786,0.0183005167576786,1.4228910128708683,1.291431496563741
2021-09-11 00:00:00+00:00,-1,0.0427659183882653,-0.0427659183882653,1.4837422538027,1.2362022425776609
2021-09-12 00:00:00+00:00,-1,-0.036544834800279,0.036544834800279,1.4295191382512866,1.281379049312396
2021-09-13 00:00:00+00:00,1,0.0437246831793467,0.0437246831793467,1.492024409670137,1.3374069422762331
